981	1047
857	787
320	410
950	1009
466	551
546	531
692	762
231	189
401	470
941	1029
809	866
224	286
435	525
127	87
500	563
637	694
173	177
89	2
12	24
719	765
294	287
613	620
348	408
755	792
924	851
218	207
590	501
214	120
382	365
854	952
868	946
487	465
443	520
987	992
765	849
103	40
38	132
936	928
559	637
769	806
256	294
125214	

 +++++++++++++++++++++++++++++
Problem 500_s
 +++++++++++++++++++++++++++++
500	163289
464	564
247	347
758	858
595	695
5	105
654	754
956	1056
499	599
605	705
714	814
63	163
183	283
879	979
786	886
939	1039
301	401
858	958
818	918
831	931
436	536
541	641
914	1014
598	698
7	107
273	373
138	238
709	809
42	142
437	537
681	781
552	652
178	278
86	186
187	287
369	469
932	1032
697	797
167	267
774	874
414	514
709	809
333	433
552	652
997	1097
668	768
889	989
359	459
435	535
734	834
995	1095
477	577
332	432
606	706
774	874
386	486
204	304
387	487
66	166
433	533
690	790
507	607
717	817
302	402
707	807
916	1016
706	806
134	234
666	766
376	476
503	603
400	500
961	1061
116	216
562	662
468	568
159	259
526	626
320	420
782	882
63	163
623	723
638	738
82	182
847	947
862	962
759	859
938	1038
648	748
997	1097
737	837
58	158
10	110
831	931
336	436
269	369
109	209
182	282
384	484
838	938
762	862
988	1088
712	812
345	445
538	638
745	845
930	1030
129	229
221	321
329	429
339	439
868	968
676	776
17	117
518	618
513	613
397	497
921	1021
992	1092
555	655
571	671
233	333
799	899
238	338
574	674
620	720
454	554
755	855
566	666
778	878
735	835
966	1066
764	864
567	667
600	700
592	692
962	1062
442	542
693	793
236	336
771	871
161	261
79	179
311	411
325	425
177	277
247	347
992	1092
612	712
484	584
245	345
974	1074
716	816
699	799
175	275
471	571
806	906
110	210
796	896
869	969
98	198
66	166
61	161
456	556
880	980
348	448
437	537
132	232
654	754
538	638
730	830
133	233
895	995
458	558
101	201
402	502
869	969
958	1058
22	122
945	1045
922	1022
611	711
491	591
445	545
397	497
152	252
871	971
486	586
860	960
729	829
543	643
631	731
270	370
592	692
867	967
926	1026
952	1052
67	167
947	1047
497	597
69	169
154	254
297	397
169	269
736	836
880	980
852	952
673	773
799	899
101	201
523	623
59	159
814	914
346	446
829	929
725	825
338	438
212	312
340	440
460	560
529	629
402	502
752	852
27	127
375	475
187	287
372	472
331	431
19	119
686	786
673	773
834	934
437	537
636	736
666	766
356	456
319	419
690	790
27	127
940	1040
627	727
136	236
939	1039
468	568
934	1034
974	1074
285	385
539	639
13	113
158	258
352	452
774	874
321	421
554	654
381	481
751	851
986	1086
448	548
75	175
101	201
337	437
293	393
917	1017
505	605
580	680
52	152
267	367
783	883
539	639
940	1040
538	638
413	513
965	1065
600	700
942	1042
762	862
111	211
286	386
213	313
415	515
502	602
842	942
780	880
584	684
519	619
300	400
691	791
628	728
777	877
868	968
27	127
616	716
199	299
865	965
929	1029
848	948
39	139
528	628
364	464
71	171
249	349
60	160
232	332
936	1036
807	907
39	139
969	1069
931	1031
46	146
330	430
717	817
32	132
243	343
307	407
834	934
522	622
116	216
140	240
405	505
160	260
945	1045
130	230
228	328
27	127
891	991
721	821
205	305
341	441
597	697
613	713
66	166
177	277
174	274
857	957
580	680
202	302
676	776
100	200
5	105
562	662
357	457
432	532
275	375
506	606
263	363
6	106
926	1026
495	595
222	322
886	986
121	221
532	632
171	271
966	1066
946	1046
492	592
168	268
711	811
757	857
480	580
837	937
838	938
571	671
784	884
476	576
778	878
896	996
957	1057
132	232
627	727
750	850
191	291
444	544
292	392
437	537
680	780
253	353
873	973
537	637
913	1013
466	566
374	474
694	794
757	857
909	1009
63	163
784	884
168	268
833	933
130	230
493	593
840	940
579	679
276	376
363	463
535	635
939	1039
284	384
640	740
38	138
758	858
188	288
510	610
593	693
240	340
486	586
921	1021
363	463
64	164
607	707
175	275
632	732
357	457
692	792
56	156
327	427
613	713
983	1083
455	555
254	354
38	138
565	665
46	146
938	1038
454	554
870	970
928	1028
682	782
358	458
802	902
577	677
681	781
583	683
910	1010
899	999
457	557
183	283
328	428
24	124
8	108
804	904
243	343
793	893
799	899
206	306
492	592
851	951
626	726
215	315
973	1073
537	637
835	935
816	916
555	655
429	529
293	393
803	903
989	1089
509	609
191	291
542	642
249	349
392	492
207	307
786	886
474	574
473	573
719	819
129	229
951	1051
735	835
619	719
562	662
228	328
886	986
515	615
419	519
776	876
698	798
991	1091
593	693
157	257
131	231
171	271
67	167
376	476
727	827
390	490
37	137
6	106
657	757
753	853
68	168
340	440
498	598
312	412
673	773
809	909
677	777
931	1031
639	739
128289	


--- EOF
